"genus","GH","ht.max"
"Jubelina","T2BE","24"
"Juglans","T2BD","28"
"Juncus","H2GC","0.7"
"Jungia","T2BE","24"
"Juniperus","T1NE","14"
"Justicia","H2F","0.6"
"Kadenicarpus","S1U","0.3"
"Kadua","S2BE","3"
"Kaempferia","H2F","0.6"
"Kalanchoe","S1U","0.3"
"Kalbreyeriella","H2F","0.6"
"Kali","H1F","0.6"
"Kalimeris","H2F","0.6"
"Kalinia","H2GW","0.6"
"Kallstroemia","H1F","0.6"
"Kalmia","S1BE","0.3"
"Kalmiopsis","S2BE","3"
"Kalopanax","T2BD","24"
"Kanaloa","S2BE","3"
"Karwinskia","T1BE","12"
"Kearnemalvastrum","H2F","0.6"
"Keckiella","S2BD","3"
"Kefersteinia","E.F","12"
"Kegeliella","E.F","12"
"Kellochloa","H2GW","0.7"
"Kelloggia","H2F","0.6"
"Kelseya","H2F","0.6"
"Kerria","S2BD","3"
"Khaya","T2BE","24"
"Kickxia","H1F","0.6"
"Kigelia","T2BD","24"
"Kionophyton","H2F","0.6"
"Klaprothia","H2F","0.6"
"Klarobelia","T2BE","24"
"Kleinhovia","T2BE","24"
"Knautia","H2F","0.6"
"Kniphofia","H2F","0.6"
"Knowltonia","H2F","0.6"
"Koanophyllon","S1BE","0.3"
"Koeberlinia","S2ME","5"
"Koehneola","H2F","0.6"
"Koeleria","H2GC","0.6"
"Koellensteinia","E.F","12"
"Koelreuteria","T1BD","14"
"Koenigia","H1F","0.6"
"Kohleria","H2F","0.6"
"Kokia","T1BE","12"
"Kolkwitzia","S2BD","3"
"Kopsiopsis","H2Fi","0.6"
"Korthalsella","E.i","12"
"Kosteletzkya","H2F","0.6"
"Kraenzlinella","E.F","12"
"Krameria","S1Bi","0.3"
"Krapovickasia","H2F","0.6"
"Krascheninnikovia","S2BE","3"
"Kreodanthus","H2F","0.6"
"Krigia","H1F","0.6"
"Kroenleinia","S2U","3"
"Krugiodendron","T1BE","12"
"Kumlienia","H2F","0.6"
"Kummerowia","H1F","0.4"
"Kunzea","T2BE","24"
"Kyhosia","H2F","0.6"
"Kyrsteniopsis","S2F","3"
"Lablab","H2FV","1"
"Labordia","S2BE","3"
"Laburnum","T2BD","25"
"Lacaena","E.F","12"
"Lacandonia","H2F","0.6"
"Lachemilla","H2F","0.6"
"Lachesiodendron","T2F","24"
"Lachnagrostis","H2GC","0.6"
"Lachnanthes","H2F","0.6"
"Lachnocaulon","H2GC","0.6"
"Lachnorhiza","H2F","0.6"
"Lacistema","T2BE","24"
"Lackeya","L.BD","12"
"Lacmellea","T2BE","24"
"Lactuca","H1F","0.6"
"Lacunaria","T2BE","24"
"Ladeania","H2F","0.6"
"Ladenbergia","T2F","24"
"Laelia","H2F","0.6"
"Laennecia","H1F","0.6"
"Laestadia","H2F","0.6"
"Laetia","T2BE","24"
"Lafoensia","T2BE","24"
"Lagascea","H1F","0.6"
"Lagenaria","H1FV","3"
"Lagenocarpus","H2GC","0.6"
"Lagerstroemia","T1BD","12"
"Lagetta","T2BE","24"
"Lagophylla","H1F","0.6"
"Lagotis","H2F","0.6"
"Lagrezia","S2BD","3"
"Lagunaria","T1BE","12"
"Laguncularia","T1BE","15"
"Lagurus","H1GC","0.6"
"Lallemantia","H1F","0.6"
"Lamarckia","H1GC","0.6"
"Lamium","H1F","0.6"
"Lamourouxia","H2F","0.6"
"Lampranthus","H2FS","0.6"
"Lampranthus","S1U","0.3"
"Lamprocapnos","H2F","0.6"
"Langloisia","H1F","0.6"
"Langsdorffia","T2P","24"
"Lankesterella","E.F","12"
"Lantana","S2BE","3"
"Lantanopsis","H2F","0.6"
"Laplacea","T1BE","13"
"Laportea","H2F","0.8"
"Lappula","H1F","0.6"
"Lapsana","H1F","0.6"
"Lapsanastrum","H1F","0.6"
"Larentia","H2F","0.6"
"Larix","T2ND","27"
"Larnax","H2F","0.6"
"Larrea","S2ME","3"
"Lasiacis","S1G","0.3"
"Lasianthaea","H2F","0.6"
"Lasianthus","S2BE","3"
"Lasiocarpus","H2F","0.6"
"Lasiocroton","S2F","3"
"Lasiospermum","H2F","0.6"
"Lastarriaea","H1F","0.6"
"Lasthenia","H1F","0.6"
"Lastreopsis","H.FE","0.6"
"Lateropora","S2BE","3"
"Lathrocasis","H1F","0.6"
"Lathyrus","H2FV","2"
"Laubertia","H2F","0.6"
"Launaea","H1F","0.6"
"Laurus","T1BE","12"
"Lavandula","S2BE","3"
"Lavatera","H1F","0.6"
"Lawsonia","T1BE","12"
"Laxoplumeria","T2F","24"
"Layia","H1F","0.6"
"Leandra","S2BE","3"
"Leavenworthia","H1F","0.6"
"Lechea","H2F","0.6"
"Lecointea","T2BE","24"
"Lecythis","T2BE","24"
"Ledenbergia","T2BE","24"
"Leea","S2BE","3"
"Leersia","H2GC","1.1"
"Legenere","H1F","0.6"
"Legousia","H2F","0.6"
"Leibnitzia","H2F","0.6"
"Leiboldia","H2F","0.6"
"Leitneria","T1BD","12"
"Lellingeria","E.F","12"
"Lemaireocereus","H2F","0.6"
"Lemna","H2A","0"
"Lennea","T2F","24"
"Lennoa","H2Fi","0.6"
"Lenophyllum","S2U","3"
"Leochilus","E.F","12"
"Leonia","T2BE","24"
"Leonis","H2F","0.6"
"Leonotis","H1F","0.6"
"Leontodon","H2F","0.6"
"Leonurus","H2F","0.6"
"Lepanthes","E.F","12"
"Lepanthopsis","E.F","12"
"Lepechinia","S1BE","0.3"
"Lepidagathis","H2F","0.6"
"Lepidaploa","S2BE","3"
"Lepidium","H1F","0.6"
"Lepidocordia","T2F","24"
"Lepidonia","S2F","3"
"Lepidospartum","S2BE","2"
"Lepisorus","H.FE","0.6"
"Leptarrhena","H2F","0.6"
"Leptecophylla","S2BE","5"
"Leptobalanus","T1BE","12"
"Leptocereus","T1U","12"
"Leptochloa","H2GW","0.6"
"Leptogonum","H2F","0.6"
"Leptolobium","H2F","0.6"
"Leptoloma","H2GW","0.6"
"Leptosiphon","H1F","0.6"
"Leptospermum","S2BE","3"
"Leptospron","H2F","2.1"
"Leptosyne","H1F","0.6"
"Leptothrium","H2GW","0.6"
"Lepturidium","H2GW","0.6"
"Lepturus","H2GW","0.6"
"Lepuropetalon","S1BE","0.3"
"Lepyrodiclis","H1F","0.6"
"Leretia","L.F","12"
"Lescaillea","H2F","0.6"
"Lespedeza","H2F","1.1"
"Lessingia","H1F","0.6"
"Lessingianthus","H2F","0.6"
"Leucactinia","H2F","0.6"
"Leucaena","T1BD","12"
"Leucanthemella","H2F","0.6"
"Leucanthemopsis","H2F","0.6"
"Leucanthemum","H2F","0.4"
"Leucas","H1F","0.6"
"Leuchtenbergia","H2F","0.6"
"Leuciva","H2F","0.6"
"Leucocarpus","H2F","0.6"
"Leucocrinum","H2F","0.6"
"Leucocroton","S2F","3"
"Leucojum","H2F","0.6"
"Leucophyllum","S2BE","3"
"Leucophysalis","H1F","0.6"
"Leucopoa","H2GC","0.6"
"Leucospora","H1F","0.6"
"Leucosyris","H2F","0.6"
"Leucothoe","S2BE","1.6"
"Leucotrichum","E.F","12"
"Leuenbergeria","T1BD","12"
"Levisticum","H2F","0.6"
"Lewisia","H2F","0.6"
"Lewisiopsis","H1F","0.6"
"Lewisiopsis","H2F","0.6"
"Leycesteria","S2BD","3"
"Leymus","H2GC","1.2"
"Liabum","H2F","0.6"
"Liatris","H2F","0.8"
"Libertia","H2F","0.6"
"Libidibia","T1BE","12"
"Licania","S1BE","0.3"
"Licaria","T1BE","12"
"Licuala","S2P","3"
"Ligularia","H2F","0.6"
"Ligusticum","H2F","0.6"
"Ligustrum","S2BD","4"
"Lilaeopsis","H2F","0.6"
"Lilium","H2F","0.6"
"Limnanthes","H1F","0.6"
"Limnobium","H2A","0.1"
"Limnocharis","H2F","0.6"
"Limnodea","H1GC","0.6"
"Limnophila","H2A","0"
"Limnosciadium","H1F","0.6"
"Limnosipanea","H2F","0.6"
"Limonium","H2F","0.6"
"Limosella","H2F","0.6"
"Linanthus","H1F","0.6"
"Linaria","H1F","0.6"
"Lindackeria","T2BE","24"
"Lindera","S2BD","4"
"Lindernia","H1F","0.6"
"Lindheimera","H1F","0.6"
"Lindleya","S2F","3"
"Lindsaea","H.FE","0.6"
"Linnaea","H2F","0.6"
"Linnaeosicyos","H2F","0.6"
"Linodendron","T2BE","24"
"Linum","H2F","0.6"
"Lipandra","H1F","0.6"
"Liparis","H2F","0.6"
"Lipocarpha","H1GW","0.6"
"Lipochaeta","H2F","0.6"
"Lippia","S2BE","2.9"
"Liquidambar","T2BD","40"
"Liriodendron","T2BD","50"
"Liriope","H2F","0.4"
"Lisianthius","S2BE","3"
"Lisianthus","S2BE","3"
"Listia","H2F","0.6"
"Lithachne","H2GC","0.6"
"Lithodora","H2F","0.6"
"Lithophila","H2F","0.6"
"Lithophragma","H2F","0.6"
"Lithospermum","H2F","0.6"
"Lithrea","T2BE","24"
"Litobrochia","H.FE","0.6"
"Litrisa","H2F","0.6"
"Litsea","S2BE","3"
"Littorella","H2F","0.6"
"Livistona","T2P","24"
"Llavea","H.FE","0.6"
"Loasa","H2F","0.6"
"Lobelia","H2F","0.8"
"Lobularia","H2F","0.6"
"Lockhartia","E.F","12"
"Loeflingia","H1F","0.6"
"Loeselia","H2F","0.6"
"Loeseliastrum","H1F","0.6"
"Logfia","H1F","0.6"
"Lolium","H2GC","0.9"
"Lomaridium","H.FE","6"
"Lomariocycas","H.FE","5"
"Lomariopsis","E.F","12"
"Lomatium","H2F","0.6"
"Lomatogonium","H1F","0.6"
"Lomelosia","H1F","0.6"
"Lomelosia","H2F","0.6"
"Lonchitis","H.FE","0.6"
"Lonchocarpus","T2BD","24"
"Lonicera","S2BD","3"
"Lopezia","H2F","0.6"
"Lophanthera","T2BE","24"
"Lophiola","H2F","0.6"
"Lophocereus","T1U","12"
"Lophophora","S1U","0.3"
"Lophosoria","S1F","0.3"
"Lophospermum","H2FV","7"
"Lophostachys","H2F","0.6"
"Lophostemon","T2BE","20"
"Lorandersonia","S1BD","0.3"
"Lorenzochloa","H2F","0.6"
"Lorinseria","H.FE","0.6"
"Loropetalum","T1BD","12"
"Lotus","H2F","0.6"
"Louteridium","T2F","24"
"Loxogramme","E.F","12"
"Loxothysanus","H2F","0.6"
"Loxsomopsis","H.FE","0.6"
"Lozanella","T2BD","24"
"Lozania","T2BE","24"
"Lubaria","T2BE","24"
"Lucya","H2F","0.6"
"Ludovia","S1P","0.3"
"Ludwigia","H2F","0.5"
"Luehea","T2BD","24"
"Luetkea","H2F","0.6"
"Luffa","H1FV","3"
"Luina","H2F","0.6"
"Luma","T1BE","12"
"Lumnitzera","T1BE","12"
"Lunania","T1BE","12"
"Lunaria","H1F","0.6"
"Lundellianthus","H2F","0.6"
"Lundia","T2BD","24"
"Lundinia","H2F","0.6"
"Lupinus","H2F","0.7"
"Luziola","H2GC","0.6"
"Luzula","H2GC","0.6"
"Lycaste","E.F","12"
"Lycianthes","S2BE","2.8"
"Lycium","S2BD","2.7"
"Lycopodiella","H.FE","0.6"
"Lycopodium","H.FE","0.5"
"Lycopsis","H2F","0.6"
"Lycopus","H2F","0.6"
"Lycoris","H2F","0.6"
"Lycoseris","S2U","3"
"Lygodesmia","H2F","0.6"
"Lygodium","H2FV","3"
"Lyonia","S2BD","2.7"
"Lyonothamnus","T1BE","15"
"Lyrocarpa","H2F","0.6"
"Lyroglossa","H2F","0.6"
"Lysichiton","H2F","0.6"
"Lysiloma","T1BD","12"
"Lysimachia","H2F","0.5"
"Lythrum","H2F","0.7"
"Maackia","T1BD","12"
"Mabea","T2BE","24"
"Mabrya","H2FV","3"
"Macadamia","T2BE","24"
"Macaranga","T2BE","24"
"Macbridea","H2F","0.6"
"Machaeranthera","H1F","0.6"
"Machaerina","H2GC","0.6"
"Machaerium","T1BE","10"
"Machaonia","T1BE","12"
"Macleania","S2BE","3"
"Macleaya","H2F","0.6"
"Maclura","S2BD","3.5"
"Maclurolyra","H2GC","0.6"
"Macoubea","T2F","24"
"Macradenia","E.F","12"
"Macranthera","H2Fi","0.6"
"Macrobriza","H1GC","0.6"
"Macrocarpaea","S2F","3"
"Macroclinium","E.F","12"
"Macrocnemum","T2BE","24"
"Macrohasseltia","T2F","24"
"Macrolobium","T2BE","24"
"Macropharynx","H2F","0.6"
"Macropsychanthus","L.BE","12"
"Macroptilium","H2FV","1.7"
"Macroscepis","H2FV","3"
"Macrothelypteris","H.FE","0.6"
"Macrotyloma","H2F","0.6"
"Macvaughiella","H2F","0.6"
"Madia","H1F","0.6"
"Maesopsis","T2BE","24"
"Magnolia","T1BE","12"
"Magoniella","L.BE","12"
"Mahonia","S2BE","1.5"
"Maianthemum","H2F","0.4"
"Maieta","T2BE","24"
"Majidea","S2BE","3"
"Malachra","H2F","0.6"
"Malacomeles","S2BD","3"
"Malacothamnus","S1BE","0.3"
"Malacothrix","H1F","0.6"
"Malanea","H2F","0.6"
"Malaxis","H2F","0.6"
"Malephora","S1U","0.3"
"Mallotus","T2BE","24"
"Malmea","T2F","24"
"Malosma","T1BES","10"
"Malouetia","T2F","24"
"Malperia","H1F","0.6"
"Malpighia","T1BE","12"
"Malus","T1BD","11"
"Malva","H2F","0.6"
"Malvastrum","H2F","0.6"
"Malvaviscus","S2BE","3"
"Malvella","H2F","0.6"
"Mammea","T2BE","20"
"Mammillaria","S1U","0.3"
"Mammilloydia","H2F","0.6"
"Mancoa","H2F","0.6"
"Mandevilla","H2F","2.7"
"Manekia","E.F","12"
"Manettia","H2F","0.6"
"Manfreda","S1U","0.3"
"Mangifera","T2BE","20"
"Manicaria","T2P","24"
"Manihot","T1BE","12"
"Manilkara","T1BE","15"
"Mansoa","L.BE","11"
"Mantisalca","H2F","0.6"
"Mapania","H2GC","0.6"
"Mappia","T1BE","12"
"Maquira","T2BE","24"
"Maracanthus","H2F","0.6"
"Marah","H2FV","3"
"Maranta","H2F","0.6"
"Maranthes","T2BE","24"
"Marathrum","H2A","0"
"Marattia","H.FE","0.6"
"Marcgravia","E.F","12"
"Marcgraviastrum","E.F","12"
"Margaranthus","H1F","0.6"
"Margaritaria","T1BD","15"
"Margaritopsis","E.F","12"
"Marila","T2BE","24"
"Marina","H2F","0.6"
"Mariosousa","T1BD","12"
"Maripa","H2FV","3"
"Markea","H2FV","3"
"Marlierea","T1BE","12"
"Marrubium","H2F","0.6"
"Marsdenia","L.BE","12"
"Marshallia","H2F","0.6"
"Marshalljohnstonia","S2F","3"
"Marsilea","H2A","0"
"Marsypianthes","H2F","0.6"
"Martensianthus","H2F","0.6"
"Martinella","T2BD","24"
"Martynia","H1F","0.6"
"Mascagnia","T2BE","24"
"Masdevallia","E.F","12"
"Matayba","S2BE","3"
"Matelea","H2FV","3"
"Mathiasella","H2F","0.6"
"Matisia","T2BE","24"
"Matricaria","H1F","0.6"
"Matteuccia","H.FE","1.2"
"Mattfeldia","H2F","0.6"
"Matthiola","H1F","0.6"
"Matudaea","S2BD","3"
"Matudanthus","H2F","0.6"
"Maurandella","H2FV","0.2"
"Maurandya","S2U","3"
"Mauranthemum","H2F","0.6"
"Mauria","T2BE","24"
"Maxillaria","E.F","12"
"Maxonia","E.F","12"
"Mayaca","H2A","0"
"Mayanaea","H2F","0.6"
"Mayariochloa","H2F","0.6"
"Mayna","T2F","24"
"Maytenus","T1BE","12"
"Mazaea","H2F","0.6"
"Mazus","H1F","0.6"
"Mecardonia","H2F","0.6"
"Meconella","H1F","0.6"
"Mecranium","T1BE","12"
"Medeola","H2F","0.1"
"Medicago","H2F","0.6"
"Medinilla","E.F","12"
"Medranoa","S1MD","0.3"
"Meehania","H2F","0.6"
"Megacorax","S2F","3"
"Megalastrum","H.FE","0.6"
"Megaskepasma","S1BE","0.3"
"Megastigma","H2F","0.6"
"Megathyrsus","H2GW","0.6"
"Meineckia","S2F","3"
"Meiracyllium","E.F","12"
"Melaleuca","T1BE","13"
"Melampodium","H1F","0.6"
"Melampyrum","H1Fi","0.1"
"Melananthus","H2F","0.6"
"Melanocalyx","H2F","0.7"
"Melanthera","H2F","0.6"
"Melanthium","H2F","0.7"
"Melasma","S2F","3"
"Melastoma","T1BE","12"
"Melia","T1BD","15"
"Melianthus","H2F","0.6"
"Melica","H2GC","0.7"
"Melicoccus","T2BE","24"
"Melicope","T1BE","12"
"Melilotus","H2F","1.8"
"Melinis","H2GW","0.6"
"Meliosma","T2BE","24"
"Melissa","H2F","0.6"
"Melocactus","S1U","0.3"
"Melochia","S1BE","0.8"
"Melothria","H2FV","3"
"Melpomene","E.F","12"
"Mendoncia","H2FV","3"
"Meniscium","H2F","0.6"
"Menispermum","L.BD","11"
"Menodora","H2F","0.5"
"Mentha","H2F","0.7"
"Mentzelia","H2F","0.6"
"Menyanthes","H2F","0.2"
"Mercurialis","H1F","0.6"
"Meriania","T2BE","24"
"Merinthopodium","H2F","0.6"
"Merostachys","H2GC","0.6"
"Merremia","H2FV","3"
"Mertensia","H2F","0.6"
"Mesadenella","H2F","0.6"
"Mesadenus","H2F","0.6"
"Mesechites","H2FV","2.8"
"Mesembryanthemum","H2FS","0.6"
"Mesosetum","H2GW","0.6"
"Mesosphaerum","H2FV","3"
"Mespilodaphne","T1BE","12"
"Metalepis","H2FV","3"
"Metalepis","L.U","12"
"Metaplexis","H2FV","3"
"Metasequoia","T2ND","30"
"Metastelma","H2FV","3"
"Metaxya","S1F","0.3"
"Metcalfia","H2GC","0.6"
"Metopium","T1BE","12"
"Metrosideros","T1BE","14"
"Metteniusa","T2BE","24"
"Mexacanthus","S2F","3"
"Mexerion","H2F","0.6"
"Mexianthus","H2F","0.6"
"Meximalva","S1BE","0.3"
"Mexipedium","H2F","0.6"
"Mexotis","H2F","0.6"
"Mezobromelia","E.F","12"
"Mibora","H2GC","0.6"
"Mickelia","H.FE","0.6"
"Miconia","T1BE","12"
"Micranthemum","H2F","0.6"
"Micranthes","H2F","0.6"
"Micrasepalum","H2F","0.6"
"Microchilus","H2F","0.6"
"Microchloa","H2GW","0.6"
"Microcycas","S1P","0.3"
"Microdesmia","T1BE","12"
"Microepidendrum","H2F","0.6"
"Microgilia","H1F","0.6"
"Microgilia","H2F","0.6"
"Microgramma","E.F","12"
"Microlaena","H2GC","0.6"
"Microlepia","H.FE","0.6"
"Microlobius","T2F","24"
"Micromeria","H2F","0.6"
"Micromonolepis","H1F","0.6"
"Micropholis","T1BE","14"
"Micropleura","H2F","0.6"
"Micropolypodium","E.F","12"
"Micropsis","H1F","0.6"
"Micropus","H1F","0.6"
"Microsechium","H2FV","3"
"Microseris","H2F","0.6"
"Microsorum","H.FE","0.6"
"Microspermum","H2F","0.6"
"Microstachys","H1F","0.6"
"Microstegium","H1GW","0.6"
"Microsteris","H1F","0.6"
"Microtea","H1F","0.6"
"Microthelys","H2F","0.6"
"Mikania","H2FV","2.5"
"Milium","H2GC","0.6"
"Milla","H2F","0.6"
"Milleria","H2FV","3"
"Millettia","T2BD","24"
"Miltoniopsis","E.F","12"
"Mimetanthe","H1F","0.6"
"Mimophytum","H2F","0.6"
"Mimosa","S2BD","2.9"
"Mimulus","H2F","0.9"
"Mimusops","T2BE","24"
"Minquartia","T2BE","24"
"Minuartia","H2F","0.6"
"Mirabilis","H2F","0.7"
"Mirandea","S2F","3"
"Miscanthus","H2GW","1.2"
"Misopates","H1F","0.6"
"Mitchella","H2F","0.1"
"Mitella","H2F","0.6"
"Mitellastra","H2F","0.6"
"Mitostylis","H2F","0.6"
"Mitracarpus","H1F","0.6"
"Mitranthes","T2BE","24"
"Mitrastemon","H2Fi","0.6"
"Mitreola","H1F","0.6"
"Mitrocereus","T2U","24"
"Mnesithea","H2GW","0.6"
"Mniochloa","H2GC","0.6"
"Modiola","H2F","0.6"
"Moehringia","H2F","0.6"
"Moenchia","H1F","0.6"
"Mohavea","H1F","0.6"
"Molinadendron","S2BD","3"
"Molineria","H2F","0.6"
"Molinia","H2GC","0.6"
"Mollinedia","T2BE","24"
"Mollugo","H1F","0.6"
"Moluccella","H1F","0.6"
"Momordica","H1FV","3"
"Monarda","H2F","0.9"
"Monardella","H2F","0.6"
"Moneses","H2F","0.6"
"Monnina","S1BE","0.3"
"Monochaetum","T2BE","24"
"Monochoria","H2F","0.6"
"Monogramma","H.FE","0.6"
"Monolena","T2BE","24"
"Monolopia","H1F","0.6"
"Mononeuria","H2F","0.6"
"Monophyllorchis","H2F","0.6"
"Monoptilon","H1F","0.6"
"Monopyle","H2F","0.6"
"Monotagma","H2F","0.6"
"Monotropa","H2Fi","0.1"
"Monotropsis","H2Fi","0.6"
"Monstera","L.BE","11"
"Montanoa","T1BE","12"
"Monteverdia","T1BE","12"
"Montia","H1F","0.6"
"Monticalia","S2F","3"
"Montrichardia","S2BE","3"
"Moorochloa","H1GW","0.6"
"Moquilea","T1BE","12"
"Mora","T2F","24"
"Moraea","H2F","0.6"
"Morangaya","S1U","0.3"
"Moranopteris","E.F","12"
"Morella","T1BE","11"
"Morelotia","H2GC","0.6"
"Morinda","T1BE","11"
"Moringa","T1BD","12"
"Morisonia","T1BE","12"
"Moritzia","H2F","0.6"
"Morkillia","S2F","3"
"Mormodes","H2F","0.6"
"Morrenia","H2F","0.6"
"Morronea","H2F","0.6"
"Mortonia","S2BE","3"
"Mortoniella","T2F","24"
"Mortoniodendron","T2BE","24"
"Morus","T2BD","23"
"Mosannona","T2BE","24"
"Mosiera","T1BE","12"
"Mosla","H1F","0.6"
"Mosquitoxylum","T2F","24"
"Mostacillastrum","H2F","0.6"
"Mouriri","S1BE","0.3"
"Moussonia","S2F","3"
"Moutabea","L.F","12"
"Mucronea","H1F","0.6"
"Mucuna","H2FV","3"
"Muehlenbeckia","L.BE","12"
"Muellera","T2F","24"
"Muhlenbergia","H2GW","0.7"
"Muilla","H2F","0.6"
"Mulgedium","H2F","0.6"
"Mummenhoffia","H1F","0.6"
"Munnozia","H2F","0.6"
"Munroa","H2GW","0.6"
"Munroidendron","T2BE","24"
"Muntingia","T1BE","12"
"Munzothamnus","S1BE","0.3"
"Murdannia","E.F","12"
"Murraya","T1BE","12"
"Musa","S1P","0.3"
"Muscadinia","L.BD","12"
"Muscarella","E.F","12"
"Muscari","H2F","0.6"
"Musineon","H2F","0.6"
"Myagrum","H1F","0.6"
"Mycopteris","H.FE","0.6"
"Myginda","H2F","0.6"
"Myoporum","T1BE","14"
"Myosotis","H2F","0.6"
"Myoxanthus","E.F","12"
"Myrcia","T1BE","12"
"Myrcianthes","T1BE","12"
"Myrciaria","T1BE","12"
"Myrica","S2BD","2.1"
"Myriocarpa","T2BE","24"
"Myriophyllum","H2A","0"
"Myriopteris","H.FE","0.6"
"Myriopus","L.BE","12"
"Myristica","T2BE","24"
"Myrmecophila","E.F","12"
"Myrosma","H2F","0.6"
"Myrospermum","T1BE","12"
"Myroxylon","T2BD","24"
"Myrrhidendron","H2F","0.6"
"Myrrhis","H2F","0.6"
"Myrsine","T1BE","12"
"Myrtillocactus","S2F","3"
"Myrtus","T2BE","24"
"Nabalus","H2F","0.6"
"Nahuatlea","S2BE","3"
"Najas","H1A","0.3"
"Nama","H1F","0.6"
"Nandina","S2BE","2.5"
"Nanozostera","H2A","0"
"Napaea","H2F","0.6"
"Napeanthus","H2F","0.6"
"Narcissus","H2F","0.6"
"Nardus","H2GC","0.6"
"Narthecium","H2F","0.6"
"Narvalina","H2F","0.6"
"Nasa","H2F","0.6"
"Nashia","S2BE","3"
"Nassella","H2GC","0.7"
"Nasturtium","H2A","0"
"Naucleopsis","T2BE","24"
"Nautilocalyx","H2F","0.6"
"Navarretia","H1F","0.6"
"Nectandra","T1BE","12"
"Nectouxia","H1F","0.6"
"Neea","T1BE","12"
"Neeragrostis","H2GW","0.6"
"Neillia","S2BD","3"
"Neja","H2F","0.6"
"Nekemias","H2F","0"
"Nekemias","L.BD","0"
"Nelsonia","H1F","0.6"
"Nelsonianthus","H2F","0.6"
"Nelumbo","H2A","0.8"
"Nemacaulis","H1F","0.6"
"Nemacladus","H1F","0.6"
"Nemaconia","H2F","0.6"
"Nemastylis","H2F","0.6"
"Nemesia","H1F","0.6"
"Nemophila","H1F","0.6"
"Neoblechnum","H.FE","0.6"
"Neobracea","H2F","0.6"
"Neobrittonia","H2F","0.6"
"Neobuchia","H2F","0.6"
"Neocogniauxia","H2F","0.6"
"Neogaerrhinum","H1FV","3"
"Neogoezia","H2F","0.6"
"Neoholmgrenia","H1F","0.6"
"Neokochia","H2F","0.6"
"Neolamarckia","T2BE","24"
"Neolaugeria","T1BE","12"
"Neolitsea","T2BE","24"
"Neolloydia","S1U","0.3"
"Neomarica","H2F","0.6"
"Neomezia","H2F","0.6"
"Neomillspaughia","T2BD","24"
"Neomirandea","E.F","12"
"Neomoorea","H2F","0.6"
"Neomortonia","E.F","12"
"Neonelsonia","H2F","0.6"
"Neonicholsonia","T2P","24"
"Neonotonia","H2FV","0.8"
"Neoparrya","H2F","0.6"
"Neopringlea","S2F","3"
"Neoraputia","T2BE","24"
"Neoregnellia","H2F","0.6"
"Neorudolphia","L.BE","12"
"Neostapfia","H1GW","0.6"
"Neottia","H2F","0.6"
"Nepeta","H2F","0.6"
"Nephrodium","H.FE","0.6"
"Nephroia","L.BE","12"
"Nephrolepis","H.FE","0.6"
"Nephrophyllidium","H2F","0.6"
"Nepsera","S2BE","3"
"Neptunia","H2F","0.5"
"Neraudia","S2BE","3"
"Neriacanthus","H2F","0.6"
"Nerisyrenia","H2F","0.6"
"Nerium","T1BE","15"
"Nesampelos","H2F","0.6"
"Neslia","H1F","0.6"
"Nesoluma","T1BE","15"
"Nesomia","H2F","0.6"
"Nestegis","T1BE","10"
"Nestotus","S1BE","0.3"
"Nestronia","S2Bi","2.9"
"Neurolaena","S1BE","0.3"
"Nevada","H2F","0.6"
"Neviusia","S2BD","3"
"Neyraudia","H2GW","0.6"
"Nicandra","H1F","0.6"
"Nicolletia","H1F","0.6"
"Nicotiana","H2F","0.6"
"Nidema","E.F","12"
"Niedenzuella","L.F","12"
"Nierembergia","H2F","0.6"
"Nigella","H1F","0.6"
"Niphaea","H2F","0.6"
"Niphidium","E.F","12"
"Niphogeton","H2F","0.6"
"Nipponanthemum","H2F","0.6"
"Nissolia","H2FV","3"
"Nitrophila","H2F","0.3"
"Nitrosalsola","S1BE","0.3"
"Noccaea","H2F","0.6"
"Nodocarpaea","H2F","0.6"
"Nolina","S1P","0.3"
"Nomaphila","H2F","0.6"
"Nonea","H1F","0.6"
"Norantea","E.F","12"
"Noronhia","S2BE","3"
"Noterophila","H2F","0.6"
"Nothocalais","H2F","0.6"
"Nothocestrum","T1BE","12"
"Nothochelone","H2F","0.6"
"Notholaena","H.FE","0.6"
"Notholithocarpus","T2BE","40"
"Nothoscordum","H2F","0.6"
"Nothotalisia","T2F","24"
"Notopleura","T2BE","19"
"Nototrichium","T1BE","12"
"Notylia","E.F","12"
"Noveloa","H2F","0.6"
"Nowickea","H2F","0.6"
"Nuphar","H2A","0"
"Nyctaginia","H2F","0.6"
"Nyctocereus","S2U","3"
"Nymphaea","H2A","0"
"Nymphoides","H2A","0"
"Nyssa","T2BD","31"
"Oblivia","H2F","0.6"
"Obolaria","H2Fi","0.6"
"Obregonia","H2F","0.6"
"Ocellochloa","H2F","0.6"
"Ochna","S2BE","3"
"Ochoterenaea","T2F","24"
"Ochroma","T2BE","25"
"Ochrosia","T1BE","12"
"Ocimum","H2F","0.6"
"Oclemena","H2F","0.6"
"Ocotea","T1BE","12"
"Octomeria","E.F","12"
"Odonellia","H2FV","3"
"Odontadenia","L.F","12"
"Odontarrhena","H2F","0.6"
"Odontites","H1Fi","0.6"
"Odontocarya","L.U","12"
"Odontocline","H2F","0.6"
"Odontonema","S2BE","3"
"Odontosoria","H.FE","0.6"
"Odontostomum","H2F","0.6"
