"Scientific.Name","preGH","Stem","Size","Leaf","GH","genus","ht.max"
"Sarcoglottis powellii","","H","2","F","H2F","Sarcoglottis",0.6
"Sarcoglottis schaffneri","H","H","2","F","H2F","Sarcoglottis",0.6
"Sarcoglottis rosulata","E","E",".","F","E.F","Sarcoglottis",12
"Sarcoglottis sceptrodes","H","H","2","F","H2F","Sarcoglottis",0.6
"Sarcoglottis schaffneri","","H","2","F","H2F","Sarcoglottis",0.6
"Sarcoglottis scintillans","","E",".","F","E.F","Sarcoglottis",12
"Sarcoglottis smithii","H","H","2","F","H2F","Sarcoglottis",0.6
"Sarcoglottis woodsonii","","H","2","F","H2F","Sarcoglottis",0.6
"Sarcopera rosulata","E.F","E",".","F","E.F","Sarcopera",12
"Sarcopera sessiliflora","E.F","E",".","F","E.F","Sarcopera",12
"Sartwellia gypsophila","","H","2","F","H2F","Sartwellia",0.6
"Sartwellia mexicana","","H","2","F","H2F","Sartwellia",0.6
"Satureja banaoensis","","H","2","F","H2F","Satureja",0.6
"Satyria allenii","S2BE","S","2","BE","S2BE","Satyria",3
"Satyria panurensis","","S","2","BE","S2BE","Satyria",3
"Satyria meiantha","S2BE","S","2","BE","S2BE","Satyria",3
"Satyria panurensis","S2BE","S","2","BE","S2BE","Satyria",3
"Satyria ventricosa","S2BE","S","2","BE","S2BE","Satyria",3
"Satyria warszewiczii","S2BE","S","2","BE","S2BE","Satyria",3
"Saugetia fasciculata","H.GW","H","2","GW","H2GW","Saugetia",0.6
"Saugetia pleiostachya","H.GW","H","2","GW","H2GW","Saugetia",0.6
"Saurauia angustifolia","L","L",".","BE","L.BE","Saurauia",12
"Saurauia aspera","L","L",".","BE","L.BE","Saurauia",12
"Saurauia comitis-rossei","","L",".","BE","L.BE","Saurauia",12
"Saurauia conzattii","L","L",".","BE","L.BE","Saurauia",12
"Saurauia cuchumatanensis","L","L",".","BE","L.BE","Saurauia",12
"Saurauia homotricha","L","L",".","BE","L.BE","Saurauia",12
"Saurauia kegeliana","L","L",".","BE","L.BE","Saurauia",12
"Saurauia leucocarpa","L","L",".","BE","L.BE","Saurauia",12
"Saurauia madrensis","L","L",".","BE","L.BE","Saurauia",12
"Saurauia matudae","L","L",".","BE","L.BE","Saurauia",12
"Saurauia molinae","L","L",".","BE","L.BE","Saurauia",12
"Saurauia montana","T.BE","T","2","BE","T2BE","Saurauia",24
"Saurauia montana","T.BE","T","2","BE","T2BE","Saurauia",12
"Saurauia oreophila","L","L",".","BE","L.BE","Saurauia",12
"Saurauia pittieri","L","L",".","BE","L.BE","Saurauia",12
"Saurauia pringlei","L","L",".","BE","L.BE","Saurauia",12
"Saurauia montana","","L",".","BE","L.BE","Saurauia",24
"Saurauia montana","","L",".","BE","L.BE","Saurauia",12
"Saurauia pustulata","L","L",".","BE","L.BE","Saurauia",12
"Saurauia radlkoferi","","L",".","BE","L.BE","Saurauia",12
"Saurauia rubiformis","L","L",".","BE","L.BE","Saurauia",12
"Saurauia scabrida","T.BE","T","2","BE","T2BE","Saurauia",24
"Saurauia seibertii","L","L",".","BE","L.BE","Saurauia",12
"Saurauia selerorum","L","L",".","BE","L.BE","Saurauia",12
"Saurauia serrata","L","L",".","BE","L.BE","Saurauia",12
"Saurauia squamifructa","L","L",".","BE","L.BE","Saurauia",12
"Saurauia villosa","L","L",".","BE","L.BE","Saurauia",12
"Saurauia waldheimii","L","L",".","BE","L.BE","Saurauia",12
"Saurauia yasicae","T.BE","T","2","BE","T2BE","Saurauia",24
"Saurauia zahlbruckneri","L","L",".","BE","L.BE","Saurauia",12
"Sauvagesia elata","","H","2","F","H2F","Sauvagesia",0.6
"Sauvagesia paucielata","","H","2","F","H2F","Sauvagesia",0.6
"Sauvagesia pulchella","H","H","2","F","H2F","Sauvagesia",0.6
"Sauvagesia tenella","H","H","2","F","H2F","Sauvagesia",0.6
"Sauvallea blainii","","H","2","F","H2F","Sauvallea",0.6
"Saxifraga bronchialis","H.F","H","2","F","H2F","Saxifraga",0.6
"Saxifraga cespitosa","H.F","H","2","F","H2F","Saxifraga",0.6
"Saxifraga debilis","H2F","H","2","F","H2F","Saxifraga",0.6
"Scaevola wrightii","S2BE","S","2","BE","S2BE","Scaevola",3
"Scaphosepalum anchoriferum","E","E",".","F","E.F","Scaphosepalum",12
"Scaphosepalum clavellatum","","E",".","F","E.F","Scaphosepalum",12
"Scaphosepalum microdactylum","E","E",".","F","E.F","Scaphosepalum",12
"Scaphosepalum microdactylum","","E",".","F","E.F","Scaphosepalum",12
"Scaphosepalum viviparum","","E",".","F","E.F","Scaphosepalum",12
"Scaphyglottis acostae","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis amparoana","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis arctata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis atwoodii","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis behrii","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis bicallosa","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis bidentata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis bifida","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis bilineata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis boliviensis","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis cernua","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis chlorantha","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis clavata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis confusa","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis corallorrhiza","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis coriacea","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis crurigera","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis cuniculata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis densa","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis dunstervillei","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis fasciculata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis fusiformis","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis geminata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis gigantea","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis graminifolia","H.F","H","2","F","H2F","Scaphyglottis",0.6
"Scaphyglottis hondurensis","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis imbricata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis jimenezii","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis laevilabia","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis leucantha","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis limonensis","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis lindeniana","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis longicaulis","H.F","H","2","F","H2F","Scaphyglottis",0.6
"Scaphyglottis mesocopis","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis micrantha","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis minutiflora","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis monspirrae","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis pachybulbon","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis panamensis","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis prolifera","H.F","H","2","F","H2F","Scaphyglottis",0.6
"Scaphyglottis pulchella","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis reflexa","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis robusta","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis sessiliflora","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis livida","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis sigmoidea","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis spathulata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis stellata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis subulata","E.F","E",".","F","E.F","Scaphyglottis",12
"Scaphyglottis tenella","E.F","E",".","F","E.F","Scaphyglottis",12
"Schaefferia angustifolia","T.BE","T","1","BE","T1BE","Schaefferia",12
"Schaefferia ephedroides","T.BE","T","1","BE","T1BE","Schaefferia",12
"Schaefferia lottiae","S","S","2","BE","S2BE","Schaefferia",3
"Schaefferia marchii","T.BE","T","1","BE","T1BE","Schaefferia",12
"Schaefferia oaxacana","","S","2","BE","S2BE","Schaefferia",3
"Schaefferia obovata","T.BE","T","1","BE","T1BE","Schaefferia",12
"Schaefferia ovatifolia","","S","2","BE","S2BE","Schaefferia",3
"Schaefferia pilosa","S","S","2","BE","S2BE","Schaefferia",3
"Schaefferia shrevei","","T","1","BE","T1BE","Schaefferia",12
"Schaefferia stenophylla","S","S","2","BE","S2BE","Schaefferia",3
"Streblacanthus parviflorus","","H","2","F","H2F","Streblacanthus",0.6
"Schefflera albocapitata","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera aquaverensis","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera archeri","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera attenuata","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera bifida","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera brenesii","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera caduca","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera cartagoensis","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera cicatricata","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera coclensis","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera epiphytica","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera instita","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera jefensis","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera latiligulata","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera macphersonii","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera morototoni","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera nicaraguensis","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera octostyla","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera panamensis","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera pubens","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera robusta","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera rodriguesiana","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera sapoensis","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera sciodaphyllum","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera seibertii","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera stearnii","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera systyla","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera tremula","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera troyana","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera urbaniana","T.BE","T","1","BE","T1BE","Schefflera",12
"Schefflera whitefoordiae","T.BE","T","1","BE","T1BE","Schefflera",12
"Schiedeella affinis","","H","2","F","H2F","Schiedeella",0.6
"Schiedeella albovaginata","","H","2","F","H2F","Schiedeella",0.6
"Schiedeella amesiana","","H","2","F","H2F","Schiedeella",0.6
"Schiedeella crenulata","","E",".","F","E.F","Schiedeella",12
"Schiedeella dressleri","","H","2","F","H2F","Schiedeella",0.6
"Schiedeella saltensis","H","H","2","F","H2F","Schiedeella",0.6
"Schiedeella faucisanguinea","","H","2","F","H2F","Schiedeella",0.6
"Greenwoodiella micrantha var. garayana","","H","2","F","H2F","Greenwoodiella",0.6
"Greenwoodiella micrantha","","E",".","F","E.F","Greenwoodiella",12
"Schiedeella nagelii","","H","2","F","H2F","Schiedeella",0.6
"Schiedeella llaveana subsp. llaveana","","H","2","F","H2F","Schiedeella",0.6
"Schiedeella schlechteriana","","H","2","F","H2F","Schiedeella",0.6
"Schiedeella tamayoana","","H","2","F","H2F","Schiedeella",0.6
"Funkiella tenella","","H","2","F","H2F","Funkiella",0.6
"Schiedeella trilineata","E","E",".","F","E.F","Schiedeella",12
"Schiedeella valerioi","","H","2","F","H2F","Schiedeella",0.6
"Greenwoodiella wercklei","","H","2","F","H2F","Greenwoodiella",0.6
"Schiedeella williamsiana","","E",".","F","E.F","Schiedeella",12
"Schippia concolor","T.P","T","2","P","T2P","Schippia",24
"Schismocarpus matudae","","H","2","F","H2F","Schismocarpus",0.6
"Schismocarpus pachypus","H","H","2","F","H2F","Schismocarpus",0.6
"Schistocarpha bicolor","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha calzadana","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha croatii","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha eupatorioides","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha hondurensis","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha liebmannii","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha longiligula","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha matudae","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha paniculata","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha pedicellata","","S","2","F","S2F","Schistocarpha",3
"Schistocarpha platyphylla","S","S","2","F","S2F","Schistocarpha",3
"Schistocarpha pseudoseleri","","S","2","F","S2F","Schistocarpha",3
"Schistophragma intermedia","","H","1","F","H1F","Schistophragma",0.6
"Schistophragma mexicanum","H","H","1","F","H1F","Schistophragma",0.6
"Schistophragma polystachyum","","H","1","F","H1F","Schistophragma",0.6
"Schistophragma pusillum","H","H","1","F","H1F","Schistophragma",0.6
"Schizachyrium cubense","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium gaumeri","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium malacostachyum","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium mexicanum","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium microstachyum","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium muelleri","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium multinervosum","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium parvifolium","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium reedii","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium salzmannii","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizachyrium semitectum","H.GW","H","2","GW","H2GW","Schizachyrium",0.6
"Schizaea dichotoma","H.FE","H",".","FE","H.FE","Schizaea",0.7
"Schizaea elegans","H","H",".","FE","H.FE","Schizaea",0.7
"Schizaea incurvata","","H",".","FE","H.FE","Schizaea",0.7
"Schizocalyx veraguensis","T","T","2","F","T2F","Schizocalyx",24
"Schizocarpum attenuatum","","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum dieterleae","","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum filiforme","H.FV","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum guatemalense","","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum liebmannii","","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum longisepalum","","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum palmeri","H.FV","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum parviflorum","","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum reflexum","H.FV","H","2","FV","H2FV","Schizocarpum",3
"Schizocarpum tripodum","","H","2","FV","H2FV","Schizocarpum",3
"Schizolobium parahyba","T.BD","T","2","BD","T2BD","Schizolobium",24
"Schkuhria schkuhrioides","","H","1","F","H1F","Schkuhria",0.6
"Schlegelia axillaris","L.BE","L",".","BE","L.BE","Schlegelia",12
"Schlegelia dressleri","L.BE","L",".","BE","L.BE","Schlegelia",12
"Schlegelia fastigiata","L.BE","L",".","BE","L.BE","Schlegelia",12
"Schlegelia fuscata","L.BE","L",".","BE","L.BE","Schlegelia",12
"Schlegelia macrocarpa","","L",".","BE","L.BE","Schlegelia",12
"Schlegelia nicaraguensis","L.BE","L",".","BE","L.BE","Schlegelia",12
"Schlegelia parasitica","L.BE","L",".","BE","L.BE","Schlegelia",12
"Schlegelia parviflora","L.BE","L",".","BE","L.BE","Schlegelia",12
"Schlegelia sulphurea","L.BE","L",".","BE","L.BE","Schlegelia",12
"Schmidtottia corymbosa","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia cubensis","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia cucullata","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia elliptica","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia marmorata","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia monantha","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia monticola","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia multiflora","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia nitens","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia parvifolia","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia scabra","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia sessilifolia","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia shaferi","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia stricta","","H","2","F","H2F","Schmidtottia",0.6
"Schmidtottia uliginosa","","H","2","F","H2F","Schmidtottia",0.6
"Schnella bahiachalensis","","T","2","BE","T2BE","Schnella",24
"Schnella glabra","T.BE","T","2","BE","T2BE","Schnella",24
"Schnella guianensis","T.BE","T","2","BE","T2BE","Schnella",24
"Schoenobiblus panamensis","T.BE","T","2","BE","T2BE","Schoenobiblus",24
"Schoenocaulon calcicola","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon caricifolium","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon comatum","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon conzattii","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon frameae","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon ignigenum","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon intermedium","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon jaliscense","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon macrocarpum","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon madidorum","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon megarrhizum","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon mortonii","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon oaxacense","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon obtusum","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon officinale","H","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon pellucidum","H","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon plumosum","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon pringlei","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon rzedowskii","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon tenorioi","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon tenue","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon tenuifolium","","H","2","F","H2F","Schoenocaulon",0.6
"Schoenocaulon tigrense","","H","2","F","H2F","Schoenocaulon",0.6
"Schoepfia californica","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia cubensis","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia didyma","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia flexuosa","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia haitiensis","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia harrisii","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia macrophylla","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia multiflora","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia paradoxa","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia pringlei","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia scopulorum","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia shreveana","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia stenophylla","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schoepfia vacciniiflora","T.Bi","T","1","Bi","T1Bi","Schoepfia",12
"Schradera andina","E.F","E",".","F","E.F","Schradera",12
"Schradera costaricensis","E.F","E",".","F","E.F","Schradera",12
"Schradera cubensis","E.F","E",".","F","E.F","Schradera",12
"Schradera involucrata","E.F","E",".","F","E.F","Schradera",12
"Schradera neeoides","E.F","E",".","F","E.F","Schradera",12
"Schradera obtusifolia","","E",".","F","E.F","Schradera",12
"Schradera reticulata","","E",".","F","E.F","Schradera",12
"Schradera rotundata","E.F","E",".","F","E.F","Schradera",12
"Schradera subsessilis","E.F","E",".","F","E.F","Schradera",12
"Schraderanthus viscosus","","H","2","F","H2F","Schraderanthus",0.6
"Schultesia guianensis","H","H","1","F","H1F","Schultesia",0.6
"Xestaea lisianthoides","H","H","1","F","H1F","Xestaea",0.6
"Schultesia pohliana","","H","1","F","H1F","Schultesia",0.6
"Schultesianthus crosbyanus","E","E",".","F","E.F","Schultesianthus",12
"Schultesianthus leucanthus","","E",".","F","E.F","Schultesianthus",12
"Schultesianthus megalandrus","","E",".","F","E.F","Schultesianthus",12
"Schultesianthus uniflorus","","E",".","F","E.F","Schultesianthus",12
"Schultesianthus venosus","","E",".","F","E.F","Schultesianthus",12
"Schwackaea cupheoides","T.BE","T","2","BE","T2BE","Schwackaea",24
"Schwartzia brenesii","E.F","E",".","F","E.F","Schwartzia",12
"Schwartzia costaricensis","E.F","E",".","F","E.F","Schwartzia",12
"Schwartzia jimenezii","E.F","E",".","F","E.F","Schwartzia",12
"Schwartzia spiciflora","E.F","E",".","F","E.F","Schwartzia",12
"Schwartzia tarrazuensis","","E",".","F","E.F","Schwartzia",12
"Schwenckia americana","H","H","2","F","H2F","Schwenckia",0.6
"Schwenckia filiformis","","H","2","F","H2F","Schwenckia",0.6
"Schwenckia lateriflora","","H","2","F","H2F","Schwenckia",0.6
"Schwenckia micrantha","","H","2","F","H2F","Schwenckia",0.6
"Sciadocephala dressleri","H","H","2","F","H2F","Sciadocephala",0.6
"Sciadotenia nitida","L","L",".","F","L.F","Sciadotenia",12
"Sciaphila albescens","","H","2","F","H2F","Sciaphila",0.6
"Sciaphila picta","H","H","2","F","H2F","Sciaphila",0.6
"Scleria anceps","H.GC","H","2","GC","H2GC","Scleria",0.6
