"family","genus","ac"
"Verbenaceae","Tamonea",TRUE
"Verbenaceae","Verbena",TRUE
"Verbenaceae","Verbenoxylum",TRUE
"Verbenaceae","Xolocotzia",TRUE
"Lamiaceae","Acanthomintha",TRUE
"Lamiaceae","Achyrospermum",TRUE
"Lamiaceae","Acrotome",TRUE
"Lamiaceae","Acrymia",TRUE
"Lamiaceae","Aegiphila",TRUE
"Lamiaceae","Aeollanthus",TRUE
"Lamiaceae","Agastache",TRUE
"Lamiaceae","Ajuga",TRUE
"Lamiaceae","Ajugoides",TRUE
"Lamiaceae","Alvesia",TRUE
"Lamiaceae","Amethystea",TRUE
"Lamiaceae","Anisochilus",TRUE
"Lamiaceae","Anisomeles",TRUE
"Lamiaceae","Asterohyptis",TRUE
"Lamiaceae","Ballota",TRUE
"Lamiaceae","Basilicum",TRUE
"Lamiaceae","Benguellia",TRUE
"Lamiaceae","Betonica",TRUE
"Lamiaceae","Blephilia",TRUE
"Lamiaceae","Bostrychanthera",TRUE
"Lamiaceae","Brachysola",TRUE
"Lamiaceae","Brazoria",TRUE
"Lamiaceae","Bystropogon",TRUE
"Lamiaceae","Callicarpa",TRUE
"Lamiaceae","Cantinoa",TRUE
"Lamiaceae","Capitanopsis",TRUE
"Lamiaceae","Caryopteris",TRUE
"Lamiaceae","Catoferia",TRUE
"Lamiaceae","Cedronella",TRUE
"Lamiaceae","Chaiturus",TRUE
"Lamiaceae","Chelonopsis",TRUE
"Lamiaceae","Chloanthes",TRUE
"Lamiaceae","Cleonia",TRUE
"Lamiaceae","Clerodendrum",TRUE
"Lamiaceae","Clinopodium",TRUE
"Lamiaceae","Colebrookea",TRUE
"Lamiaceae","Collinsonia",TRUE
"Lamiaceae","Colquhounia",TRUE
"Lamiaceae","Comanthosphace",TRUE
"Lamiaceae","Condea",TRUE
"Lamiaceae","Congea",TRUE
"Lamiaceae","Conradina",TRUE
"Lamiaceae","Cornutia",TRUE
"Lamiaceae","Craniotome",TRUE
"Lamiaceae","Cuminia",TRUE
"Lamiaceae","Cunila",TRUE
"Lamiaceae","Cyanostegia",TRUE
"Lamiaceae","Cyclotrichium",TRUE
"Lamiaceae","Cymaria",TRUE
"Lamiaceae","Dauphinea",TRUE
"Lamiaceae","Dicerandra",TRUE
"Lamiaceae","Dicrastylis",TRUE
"Lamiaceae","Discretitheca",TRUE
"Lamiaceae","Dorystaechas",TRUE
"Lamiaceae","Dracocephalum",TRUE
"Lamiaceae","Drepanocaryum",TRUE
"Lamiaceae","Elsholtzia",TRUE
"Lamiaceae","Endostemon",TRUE
"Lamiaceae","Eremostachys",TRUE
"Lamiaceae","Eriope",TRUE
"Lamiaceae","Eriophyton",TRUE
"Lamiaceae","Eriothymus",TRUE
"Lamiaceae","Eurysolen",TRUE
"Lamiaceae","Faradaya",TRUE
"Lamiaceae","Fuerstia",TRUE
"Lamiaceae","Galeopsis",TRUE
"Lamiaceae","Garrettia",TRUE
"Lamiaceae","Glechoma",TRUE
"Lamiaceae","Glechon",TRUE
"Lamiaceae","Glossocarya",TRUE
"Lamiaceae","Gmelina",TRUE
"Lamiaceae","Gomphostemma",TRUE
"Lamiaceae","Gontscharovia",TRUE
"Lamiaceae","Hanceola",TRUE
"Lamiaceae","Haplostachys",TRUE
"Lamiaceae","Hedeoma",TRUE
"Lamiaceae","Hemiandra",TRUE
"Lamiaceae","Hemigenia",TRUE
"Lamiaceae","Hemiphora",TRUE
"Lamiaceae","Hemizygia",TRUE
"Lamiaceae","Hesperozygis",TRUE
"Lamiaceae","Heterolamium",TRUE
"Lamiaceae","Hoehnea",TRUE
"Lamiaceae","Holmskioldia",TRUE
"Lamiaceae","Holocheila",TRUE
"Lamiaceae","Horminum",TRUE
"Lamiaceae","Hosea",TRUE
"Lamiaceae","Hoslundia",TRUE
"Lamiaceae","Hymenocrater",TRUE
"Lamiaceae","Hymenopyramis",TRUE
"Lamiaceae","Hypenia",TRUE
"Lamiaceae","Hyptidendron",TRUE
"Lamiaceae","Hyptis",TRUE
"Lamiaceae","Hyssopus",TRUE
"Lamiaceae","Isodon",TRUE
"Lamiaceae","Karomia",TRUE
"Lamiaceae","Killickia",TRUE
"Lamiaceae","Kurzamra",TRUE
"Lamiaceae","Lachnostachys",TRUE
"Lamiaceae","Lagochilus",TRUE
"Lamiaceae","Lallemantia",TRUE
"Lamiaceae","Lamium",TRUE
"Lamiaceae","Lavandula",TRUE
"Lamiaceae","Leonotis",TRUE
"Lamiaceae","Leonurus",TRUE
"Lamiaceae","Lepechinia",TRUE
"Lamiaceae","Leucas",TRUE
"Lamiaceae","Leucosceptrum",TRUE
"Lamiaceae","Lophanthus",TRUE
"Lamiaceae","Loxocalyx",TRUE
"Lamiaceae","Lycopus",TRUE
"Lamiaceae","Macbridea",TRUE
"Lamiaceae","Mallophora",TRUE
"Lamiaceae","Marmoritis",TRUE
"Lamiaceae","Marrubium",TRUE
"Lamiaceae","Marsypianthes",TRUE
"Lamiaceae","Meehania",TRUE
"Lamiaceae","Melissa",TRUE
"Lamiaceae","Melittis",TRUE
"Lamiaceae","Mentha",TRUE
"Lamiaceae","Meriandra",TRUE
"Lamiaceae","Mesosphaerum",TRUE
"Lamiaceae","Metastachydium",TRUE
"Lamiaceae","Microcorys",TRUE
"Lamiaceae","Micromeria",TRUE
"Lamiaceae","Microtoena",TRUE
"Lamiaceae","Minthostachys",TRUE
"Lamiaceae","Moluccella",TRUE
"Lamiaceae","Monarda",TRUE
"Lamiaceae","Monardella",TRUE
"Lamiaceae","Monochilus",TRUE
"Lamiaceae","Mosla",TRUE
"Lamiaceae","Nepeta",TRUE
"Lamiaceae","Newcastelia",TRUE
"Lamiaceae","Notochaete",TRUE
"Lamiaceae","Obtegomeria",TRUE
"Lamiaceae","Ocimum",TRUE
"Lamiaceae","Ombrocharis",TRUE
"Lamiaceae","Oncinocalyx",TRUE
"Lamiaceae","Origanum",TRUE
"Lamiaceae","Orthosiphon",TRUE
"Lamiaceae","Otostegia",TRUE
"Lamiaceae","Oxera",TRUE
"Lamiaceae","Paralamium",TRUE
"Lamiaceae","Paraphlomis",TRUE
"Lamiaceae","Pentapleura",TRUE
"Lamiaceae","Perilla",TRUE
"Lamiaceae","Perillula",TRUE
"Lamiaceae","Peronema",TRUE
"Lamiaceae","Perovskia",TRUE
"Lamiaceae","Petitia",TRUE
"Lamiaceae","Petraeovitex",TRUE
"Lamiaceae","Phlomis",TRUE
"Lamiaceae","Phyllostegia",TRUE
"Lamiaceae","Physopsis",TRUE
"Lamiaceae","Physostegia",TRUE
"Lamiaceae","Piloblephis",TRUE
"Lamiaceae","Pityrodia",TRUE
"Lamiaceae","Platostoma",TRUE
"Lamiaceae","Plectranthus",TRUE
"Lamiaceae","Pogogyne",TRUE
"Lamiaceae","Pogostemon",TRUE
"Lamiaceae","Poliomintha",TRUE
"Lamiaceae","Premna",TRUE
"Lamiaceae","Prostanthera",TRUE
"Lamiaceae","Prunella",TRUE
"Lamiaceae","Pseuderemostachys",TRUE
"Lamiaceae","Pseudocarpidium",TRUE
"Lamiaceae","Pseudocaryopteris",TRUE
"Lamiaceae","Pseudomarrubium",TRUE
"Lamiaceae","Pycnanthemum",TRUE
"Lamiaceae","Pycnostachys",TRUE
"Lamiaceae","Renschia",TRUE
"Lamiaceae","Rhabdocaulon",TRUE
"Lamiaceae","Rhaphiodon",TRUE
"Lamiaceae","Rhododon",TRUE
"Lamiaceae","Rosmarinus",TRUE
"Lamiaceae","Rostrinucula",TRUE
"Lamiaceae","Rotheca",TRUE
"Lamiaceae","Roylea",TRUE
"Lamiaceae","Rubiteucris",TRUE
"Lamiaceae","Sabaudia",TRUE
"Lamiaceae","Salazaria",TRUE
"Lamiaceae","Salvia",TRUE
"Lamiaceae","Satureja",TRUE
"Lamiaceae","Schizonepeta",TRUE
"Lamiaceae","Schnabelia",TRUE
"Lamiaceae","Scutellaria",TRUE
"Lamiaceae","Sideritis",TRUE
"Lamiaceae","Siphocranion",TRUE
"Lamiaceae","Solenostemon",TRUE
"Lamiaceae","Spartothamnella",TRUE
"Lamiaceae","Sphenodesme",TRUE
"Lamiaceae","Stachydeoma",TRUE
"Lamiaceae","Stachys",TRUE
"Lamiaceae","Stenogyne",TRUE
"Lamiaceae","Sulaimania",TRUE
"Lamiaceae","Symphorema",TRUE
"Lamiaceae","Synandra",TRUE
"Lamiaceae","Syncolostemon",TRUE
"Lamiaceae","Tectona",TRUE
"Lamiaceae","Teijsmanniodendron",TRUE
"Lamiaceae","Tetraclea",TRUE
"Lamiaceae","Tetradenia",TRUE
"Lamiaceae","Teucridium",TRUE
"Lamiaceae","Teucrium",TRUE
"Lamiaceae","Thorncroftia",TRUE
"Lamiaceae","Thymbra",TRUE
"Lamiaceae","Thymus",TRUE
"Lamiaceae","Tinnea",TRUE
"Lamiaceae","Trichostema",TRUE
"Lamiaceae","Tripora",TRUE
"Lamiaceae","Vitex",TRUE
"Lamiaceae","Volkameria",TRUE
"Lamiaceae","Warnockia",TRUE
"Lamiaceae","Wenchengia",TRUE
"Lamiaceae","Westringia",TRUE
"Lamiaceae","Wrixonia",TRUE
"Lamiaceae","Zataria",TRUE
"Lamiaceae","Zhumeria",TRUE
"Lamiaceae","Ziziphora",TRUE
"Mazaceae","Dodartia",TRUE
"Mazaceae","Lancea",TRUE
"Mazaceae","Mazus",TRUE
"Phrymaceae","Berendtiella",TRUE
"Phrymaceae","Cyrtandromoea",TRUE
"Phrymaceae","Diplacus",TRUE
"Phrymaceae","Elacholoma",TRUE
"Phrymaceae","Erythranthe",TRUE
"Phrymaceae","Glossostigma",TRUE
"Phrymaceae","Hemichaena",TRUE
"Phrymaceae","Leucocarpus",TRUE
"Phrymaceae","Microcarpaea",TRUE
"Phrymaceae","Mimetanthe",TRUE
"Phrymaceae","Mimulicalyx",TRUE
"Phrymaceae","Mimulus",TRUE
"Phrymaceae","Peplidium",TRUE
"Phrymaceae","Phryma",TRUE
"Phrymaceae","Thyridia",TRUE
"Phrymaceae","Uvedalia",TRUE
"Wightiaceae","Wightia",TRUE
"Paulowniaceae","Paulownia",TRUE
"Paulowniaceae","Shiuyinghua",TRUE
"Orobanchaceae","Aeginetia",TRUE
"Orobanchaceae","Agalinis",TRUE
"Orobanchaceae","Alectra",TRUE
"Orobanchaceae","Anisantherina",TRUE
"Orobanchaceae","Aphyllon",TRUE
"Orobanchaceae","Asepalum",TRUE
"Orobanchaceae","Aureolaria",TRUE
"Orobanchaceae","Bardotia",TRUE
"Orobanchaceae","Bartsia",TRUE
"Orobanchaceae","Baumia",TRUE
"Orobanchaceae","Boschniakia",TRUE
"Orobanchaceae","Brachystigma",TRUE
"Orobanchaceae","Brandisia",TRUE
"Orobanchaceae","Buchnera",TRUE
"Orobanchaceae","Bungea",TRUE
"Orobanchaceae","Buttonia",TRUE
"Orobanchaceae","Castilleja",TRUE
"Orobanchaceae","Centranthera",TRUE
"Orobanchaceae","Centrantheropsis",TRUE
"Orobanchaceae","Chloropyron",TRUE
"Orobanchaceae","Christisonia",TRUE
"Orobanchaceae","Cistanche",TRUE
"Orobanchaceae","Clevelandia",TRUE
"Orobanchaceae","Conopholis",TRUE
"Orobanchaceae","Cordylanthus",TRUE
"Orobanchaceae","Cyclocheilon",TRUE
"Orobanchaceae","Cycniopsis",TRUE
"Orobanchaceae","Cycnium",TRUE
"Orobanchaceae","Cymbaria",TRUE
"Orobanchaceae","Dasistoma",TRUE
"Orobanchaceae","Dicranostegia",TRUE
"Orobanchaceae","Epifagus",TRUE
"Orobanchaceae","Eremitilla",TRUE
"Orobanchaceae","Escobedia",TRUE
"Orobanchaceae","Esterhazya",TRUE
"Orobanchaceae","Euphrasia",TRUE
"Orobanchaceae","Gerardiina",TRUE
"Orobanchaceae","Ghikaea",TRUE
"Orobanchaceae","Gleadovia",TRUE
"Orobanchaceae","Graderia",TRUE
"Orobanchaceae","Harveya",TRUE
"Orobanchaceae","Hedbergia",TRUE
"Orobanchaceae","Hiernia",TRUE
"Orobanchaceae","Hyobanche",TRUE
"Orobanchaceae","Kopsiopsis",TRUE
"Orobanchaceae","Lamourouxia",TRUE
"Orobanchaceae","Lathraea",TRUE
"Orobanchaceae","Leptorhabdos",TRUE
"Orobanchaceae","Leucosalpa",TRUE
"Orobanchaceae","Lindenbergia",TRUE
"Orobanchaceae","Macranthera",TRUE
"Orobanchaceae","Magdalenaea",TRUE
"Orobanchaceae","Mannagettaea",TRUE
"Orobanchaceae","Melampyrum",TRUE
"Orobanchaceae","Melasma",TRUE
"Orobanchaceae","Micrargeria",TRUE
"Orobanchaceae","Micrargeriella",TRUE
"Orobanchaceae","Monochasma",TRUE
"Orobanchaceae","Necranthus",TRUE
"Orobanchaceae","Nesogenes",TRUE
"Orobanchaceae","Nothobartsia",TRUE
"Orobanchaceae","Nothochilus",TRUE
"Orobanchaceae","Odontites",TRUE
"Orobanchaceae","Ophiocephalus",TRUE
"Orobanchaceae","Orobanche",TRUE
"Orobanchaceae","Orthocarpus",TRUE
"Orobanchaceae","Parasopubia",TRUE
"Orobanchaceae","Parentucellia",TRUE
"Orobanchaceae","Pedicularis",TRUE
"Orobanchaceae","Phacellanthus",TRUE
"Orobanchaceae","Phelipanche",TRUE
"Orobanchaceae","Phelypaea",TRUE
"Orobanchaceae","Phtheirospermum",TRUE
"Orobanchaceae","Physocalyx",TRUE
"Orobanchaceae","Platypholis",TRUE
"Orobanchaceae","Pseudobartsia",TRUE
"Orobanchaceae","Pseudomelasma",TRUE
"Orobanchaceae","Pseudosopubia",TRUE
"Orobanchaceae","Pseudostriga",TRUE
"Orobanchaceae","Radamaea",TRUE
"Orobanchaceae","Rehmannia",TRUE
"Orobanchaceae","Rhamphicarpa",TRUE
"Orobanchaceae","Rhaphispermum",TRUE
"Orobanchaceae","Rhinanthus",TRUE
"Orobanchaceae","Rhynchocorys",TRUE
"Orobanchaceae","Schizosepala",TRUE
"Orobanchaceae","Schwalbea",TRUE
"Orobanchaceae","Seymeria",TRUE
"Orobanchaceae","Silviella",TRUE
"Orobanchaceae","Siphonostegia",TRUE
"Orobanchaceae","Sopubia",TRUE
"Orobanchaceae","Spirostegia",TRUE
"Orobanchaceae","Striga",TRUE
"Orobanchaceae","Tetraspidium",TRUE
"Orobanchaceae","Thunbergianthus",TRUE
"Orobanchaceae","Tozzia",TRUE
"Orobanchaceae","Triphysaria",TRUE
"Orobanchaceae","Vellosiella",TRUE
"Orobanchaceae","Xizangia",TRUE
"Orobanchaceae","Xylanche",TRUE
"Orobanchaceae","Xylocalyx",TRUE
"Stemonuraceae","Cantleya",TRUE
"Stemonuraceae","Codiocarpus",TRUE
"Stemonuraceae","Discophora",TRUE
"Stemonuraceae","Gastrolepis",TRUE
"Stemonuraceae","Gomphandra",TRUE
"Stemonuraceae","Grisollea",TRUE
"Stemonuraceae","Hartleya",TRUE
"Stemonuraceae","Irvingbaileya",TRUE
"Stemonuraceae","Lasianthera",TRUE
"Stemonuraceae","Medusanthera",TRUE
"Stemonuraceae","Stemonurus",TRUE
"Stemonuraceae","Whitmorea",TRUE
"Cardiopteridaceae","Cardiopteris",TRUE
"Cardiopteridaceae","Citronella",TRUE
"Cardiopteridaceae","Dendrobangia",TRUE
"Cardiopteridaceae","Gonocaryum",TRUE
"Cardiopteridaceae","Leptaulus",TRUE
"Cardiopteridaceae","Pseudobotrys",TRUE
"Phyllonomaceae","Phyllonoma",TRUE
"Helwingiaceae","Helwingia",TRUE
"Aquifoliaceae","Ilex",TRUE
"Aquifoliaceae","Nemopanthus",TRUE
"Rousseaceae","Abrophyllum",TRUE
"Rousseaceae","Carpodetus",TRUE
"Rousseaceae","Cuttsia",TRUE
"Rousseaceae","Roussea",TRUE
"Campanulaceae","Adenophora",TRUE
"Campanulaceae","Apetahia",TRUE
"Campanulaceae","Astrocodon",TRUE
"Campanulaceae","Asyneuma",TRUE
"Campanulaceae","Berenice",TRUE
"Campanulaceae","Brighamia",TRUE
"Campanulaceae","Burmeistera",TRUE
"Campanulaceae","Calcaratolobelia",TRUE
"Campanulaceae","Campanula",TRUE
"Campanulaceae","Campanulastrum",TRUE
"Campanulaceae","Canarina",TRUE
"Campanulaceae","Centropogon",TRUE
"Campanulaceae","Clermontia",TRUE
"Campanulaceae","Codonopsis",TRUE
"Campanulaceae","Craterocapsa",TRUE
"Campanulaceae","Cryptocodon",TRUE
"Campanulaceae","Cyananthus",TRUE
"Campanulaceae","Cyanea",TRUE
"Campanulaceae","Cylindrocarpa",TRUE
"Campanulaceae","Cyphia",TRUE
"Campanulaceae","Cyphocarpus",TRUE
"Campanulaceae","Delissea",TRUE
"Campanulaceae","Dialypetalum",TRUE
"Campanulaceae","Diastatea",TRUE
"Campanulaceae","Dielsantha",TRUE
"Campanulaceae","Downingia",TRUE
"Campanulaceae","Echinocodon",TRUE
"Campanulaceae","Edraianthus",TRUE
"Campanulaceae","Feeria",TRUE
"Campanulaceae","Gadellia",TRUE
"Campanulaceae","Githopsis",TRUE
"Campanulaceae","Grammatotheca",TRUE
"Campanulaceae","Gunillaea",TRUE
"Campanulaceae","Hanabusaya",TRUE
"Campanulaceae","Heterochaenia",TRUE
"Campanulaceae","Heterocodon",TRUE
"Campanulaceae","Heterotoma",TRUE
"Campanulaceae","Hippobroma",TRUE
"Campanulaceae","Howellia",TRUE
"Campanulaceae","Hypsela",TRUE
"Campanulaceae","Isotoma",TRUE
"Campanulaceae","Jasione",TRUE
"Campanulaceae","Laurentia",TRUE
"Campanulaceae","Legenere",TRUE
"Campanulaceae","Legousia",TRUE
"Campanulaceae","Lobelia",TRUE
"Campanulaceae","Lysipomia",TRUE
"Campanulaceae","Melanocalyx",TRUE
"Campanulaceae","Merciera",TRUE
"Campanulaceae","Michauxia",TRUE
"Campanulaceae","Microcodon",TRUE
"Campanulaceae","Monopsis",TRUE
"Campanulaceae","Musschia",TRUE
"Campanulaceae","Namacodon",TRUE
"Campanulaceae","Nemacladus",TRUE
"Campanulaceae","Nesocodon",TRUE
"Campanulaceae","Ostrowskia",TRUE
"Campanulaceae","Palmerella",TRUE
"Campanulaceae","Parishella",TRUE
"Campanulaceae","Peracarpa",TRUE
"Campanulaceae","Petromarula",TRUE
"Campanulaceae","Physoplexis",TRUE
"Campanulaceae","Phyteuma",TRUE
"Campanulaceae","Platycodon",TRUE
"Campanulaceae","Popoviocodonia",TRUE
"Campanulaceae","Porterella",TRUE
"Campanulaceae","Pratia",TRUE
"Campanulaceae","Prismatocarpus",TRUE
"Campanulaceae","Pseudonemacladus",TRUE
"Campanulaceae","Rhigiophyllum",TRUE
"Campanulaceae","Roella",TRUE
"Campanulaceae","Ruthiella",TRUE
"Campanulaceae","Sclerotheca",TRUE
"Campanulaceae","Sergia",TRUE
"Campanulaceae","Siphocampylus",TRUE
"Campanulaceae","Siphocodon",TRUE
"Campanulaceae","Theilera",TRUE
"Campanulaceae","Trachelium",TRUE
"Campanulaceae","Treichelia",TRUE
"Campanulaceae","Trematolobelia",TRUE
"Campanulaceae","Triodanis",TRUE
"Campanulaceae","Wahlenbergia",TRUE
"Campanulaceae","Zeugandra",TRUE
"Pentaphragmataceae","Pentaphragma",TRUE
"Stylidiaceae","Donatia",TRUE
"Stylidiaceae","Forstera",TRUE
"Stylidiaceae","Levenhookia",TRUE
"Stylidiaceae","Oreostylidium",TRUE
"Stylidiaceae","Phyllachne",TRUE
"Stylidiaceae","Stylidium",TRUE
"Alseuosmiaceae","Alseuosmia",TRUE
"Alseuosmiaceae","Crispiloba",TRUE
"Alseuosmiaceae","Platyspermation",TRUE
"Alseuosmiaceae","Wittsteinia",TRUE
"Phellinaceae","Phelline",TRUE
"Argophyllaceae","Argophyllum",TRUE
"Argophyllaceae","Corokia",TRUE
"Menyanthaceae","Liparophyllum",TRUE
"Menyanthaceae","Menyanthes",TRUE
"Menyanthaceae","Nephrophyllidium",TRUE
"Menyanthaceae","Nymphoides",TRUE
"Menyanthaceae","Ornduffia",TRUE
"Menyanthaceae","Villarsia",TRUE
"Goodeniaceae","Anthotium",TRUE
"Goodeniaceae","Brunonia",TRUE
"Goodeniaceae","Coopernookia",TRUE
"Goodeniaceae","Dampiera",TRUE
"Goodeniaceae","Diaspasis",TRUE
"Goodeniaceae","Goodenia",TRUE
"Goodeniaceae","Lechenaultia",TRUE
"Goodeniaceae","Pentaptilon",TRUE
"Goodeniaceae","Scaevola",TRUE
"Goodeniaceae","Selliera",TRUE
"Goodeniaceae","Velleia",TRUE
"Goodeniaceae","Verreauxia",TRUE
"Calyceraceae","Acicarpha",TRUE
"Calyceraceae","Boopis",TRUE
"Calyceraceae","Calycera",TRUE
"Calyceraceae","Gamocarpha",TRUE
"Calyceraceae","Moschopsis",TRUE
"Calyceraceae","Nastanthus",TRUE
"Asteraceae","× Argyrautia",TRUE
"Asteraceae","× Solidaster",TRUE
"Asteraceae","Aaronsohnia",TRUE
"Asteraceae","Abrotanella",TRUE
"Asteraceae","Acamptopappus",TRUE
"Asteraceae","Acanthocephalus",TRUE
"Asteraceae","Acanthocladium",TRUE
"Asteraceae","Acanthodesmos",TRUE
"Asteraceae","Acanthospermum",TRUE
"Asteraceae","Acanthostyles",TRUE
"Asteraceae","Achillea",TRUE
"Asteraceae","Achnophora",TRUE
"Asteraceae","Achnopogon",TRUE
"Asteraceae","Achyrachaena",TRUE
"Asteraceae","Achyrocline",TRUE
"Asteraceae","Achyropappus",TRUE
"Asteraceae","Acilepidopsis",TRUE
"Asteraceae","Acilepis",TRUE
"Asteraceae","Acmella",TRUE
"Asteraceae","Acomis",TRUE
"Asteraceae","Acourtia",TRUE
"Asteraceae","Acrisione",TRUE
"Asteraceae","Acritopappus",TRUE
"Asteraceae","Actinobole",TRUE
"Asteraceae","Adelostigma",TRUE
"Asteraceae","Adenanthellum",TRUE
"Asteraceae","Adenocaulon",TRUE
"Asteraceae","Adenocritonia",TRUE
"Asteraceae","Adenoglossa",TRUE
"Asteraceae","Adenoon",TRUE
"Asteraceae","Adenophyllum",TRUE
"Asteraceae","Adenostemma",TRUE
"Asteraceae","Adenostyles",TRUE
"Asteraceae","Adenothamnus",TRUE
"Asteraceae","Aedesia",TRUE
"Asteraceae","Aequatorium",TRUE
"Asteraceae","Ageratella",TRUE
"Asteraceae","Ageratina",TRUE
"Asteraceae","Ageratinastrum",TRUE
"Asteraceae","Ageratum",TRUE
"Asteraceae","Agnorhiza",TRUE
"Asteraceae","Agoseris",TRUE
"Asteraceae","Agrianthus",TRUE
"Asteraceae","Ainsliaea",TRUE
"Asteraceae","Ajaniopsis",TRUE
"Asteraceae","Akeassia",TRUE
"Asteraceae","Alatoseta",TRUE
"Asteraceae","Albertinia",TRUE
"Asteraceae","Aldama",TRUE
"Asteraceae","Alepidocline",TRUE
"Asteraceae","Alfredia",TRUE
"Asteraceae","Aliella",TRUE
"Asteraceae","Allagopappus",TRUE
"Asteraceae","Allardia",TRUE
"Asteraceae","Allittia",TRUE
"Asteraceae","Alloispermum",TRUE
"Asteraceae","Allopterigeron",TRUE
"Asteraceae","Almutaster",TRUE
"Asteraceae","Alomia",TRUE
"Asteraceae","Alomiella",TRUE
"Asteraceae","Alvordia",TRUE
"Asteraceae","Amauria",TRUE
"Asteraceae","Amauriopsis",TRUE
"Asteraceae","Ambassa",TRUE
"Asteraceae","Amberboa",TRUE
"Asteraceae","Amblyocarpum",TRUE
"Asteraceae","Amblyolepis",TRUE
"Asteraceae","Amblyopappus",TRUE
"Asteraceae","Amboroa",TRUE
"Asteraceae","Ambrosia",TRUE
"Asteraceae","Ameghinoa",TRUE
"Asteraceae","Amellus",TRUE
"Asteraceae","Ammobium",TRUE
"Asteraceae","Amolinia",TRUE
"Asteraceae","Ampelaster",TRUE
"Asteraceae","Amphiachyris",TRUE
"Asteraceae","Amphiglossa",TRUE
"Asteraceae","Amphipappus",TRUE
"Asteraceae","Amphoricarpos",TRUE
"Asteraceae","Anacantha",TRUE
"Asteraceae","Anacyclus",TRUE
"Asteraceae","Anaphalioides",TRUE
"Asteraceae","Anaphalis",TRUE
"Asteraceae","Anaxeton",TRUE
"Asteraceae","Ancathia",TRUE
"Asteraceae","Ancistrocarphus",TRUE
"Asteraceae","Ancistrophora",TRUE
"Asteraceae","Andryala",TRUE
"Asteraceae","Angelphytum",TRUE
"Asteraceae","Angianthus",TRUE
"Asteraceae","Anisocarpus",TRUE
"Asteraceae","Anisochaeta",TRUE
"Asteraceae","Anisocoma",TRUE
"Asteraceae","Anisopappus",TRUE
"Asteraceae","Anisothrix",TRUE
"Asteraceae","Antennaria",TRUE
"Asteraceae","Anthemis",TRUE
"Asteraceae","Antillia",TRUE
"Asteraceae","Antiphiona",TRUE
"Asteraceae","Antithrixia",TRUE
"Asteraceae","Anvillea",TRUE
"Asteraceae","Apalochlamys",TRUE
"Asteraceae","Aphanactis",TRUE
"Asteraceae","Aphanostephus",TRUE
"Asteraceae","Aphyllocladus",TRUE
"Asteraceae","Apodocephala",TRUE
"Asteraceae","Aposeris",TRUE
"Asteraceae","Apostates",TRUE
"Asteraceae","Arbelaezaster",TRUE
"Asteraceae","Archanthemis",TRUE
"Asteraceae","Archibaccharis",TRUE
"Asteraceae","Arctanthemum",TRUE
"Asteraceae","Arctium",TRUE
"Asteraceae","Arctotheca",TRUE
"Asteraceae","Arctotis",TRUE
"Asteraceae","Argyranthemum",TRUE
"Asteraceae","Argyroglottis",TRUE
"Asteraceae","Argyroxiphium",TRUE
"Asteraceae","Arida",TRUE
"Asteraceae","Aristeguietia",TRUE
"Asteraceae","Arnaldoa",TRUE
"Asteraceae","Arnica",TRUE
"Asteraceae","Arnicastrum",TRUE
"Asteraceae","Arnoglossum",TRUE
"Asteraceae","Arnoseris",TRUE
"Asteraceae","Arrhenechthites",TRUE
"Asteraceae","Arrojadocharis",TRUE
"Asteraceae","Arrowsmithia",TRUE
"Asteraceae","Artemisia",TRUE
"Asteraceae","Artemisiella",TRUE
"Asteraceae","Artemisiopsis",TRUE
"Asteraceae","Asanthus",TRUE
"Asteraceae","Ascidiogyne",TRUE
"Asteraceae","Askellia",TRUE
"Asteraceae","Aster",TRUE
"Asteraceae","Asteridea",TRUE
"Asteraceae","Asteriscus",TRUE
"Asteraceae","Astranthium",TRUE
"Asteraceae","Athanasia",TRUE
"Asteraceae","Athrixia",TRUE
"Asteraceae","Athroisma",TRUE
"Asteraceae","Atractylodes",TRUE
"Asteraceae","Atrichantha",TRUE
"Asteraceae","Atrichoseris",TRUE
"Asteraceae","Austrobrickellia",TRUE
"Asteraceae","Austrocritonia",TRUE
"Asteraceae","Austroeupatorium",TRUE
"Asteraceae","Austrosynotis",TRUE
"Asteraceae","Axiniphyllum",TRUE
"Asteraceae","Ayapana",TRUE
"Asteraceae","Ayapanopsis",TRUE
"Asteraceae","Aylacophora",TRUE
"Asteraceae","Aynia",TRUE
"Asteraceae","Aztecaster",TRUE
"Asteraceae","Baccharis",TRUE
"Asteraceae","Baccharoides",TRUE
"Asteraceae","Badilloa",TRUE
"Asteraceae","Baeriopsis",TRUE
"Asteraceae","Bafutia",TRUE
"Asteraceae","Bahia",TRUE
"Asteraceae","Bahianthus",TRUE
"Asteraceae","Bahiopsis",TRUE
"Asteraceae","Baileya",TRUE
"Asteraceae","Bajacalia",TRUE
"Asteraceae","Balduina",TRUE
"Asteraceae","Balsamorhiza",TRUE
"Asteraceae","Baltimora",TRUE
"Asteraceae","Barkleyanthus",TRUE
"Asteraceae","Barnadesia",TRUE
"Asteraceae","Barrosoa",TRUE
"Asteraceae","Bartlettia",TRUE
"Asteraceae","Bartlettina",TRUE
"Asteraceae","Basedowia",TRUE
"Asteraceae","Batopilasia",TRUE
"Asteraceae","Bebbia",TRUE
"Asteraceae","Bechium",TRUE
"Asteraceae","Bedfordia",TRUE
